"row_num","gen_method","b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","lambda_ICE_1","lambda_BEV_1","alpha_PHEV_ICE_logistic_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","lambda_ICE_2","lambda_BEV_2","alpha_PHEV_ICE_logistic_2","class_intercept_2","b_Price_3","b_Acceleration_3","b_OpCost_3","b_hev_3","b_phev20_3","b_phev40_3","b_bev_3","b_bevRangeRel_3","b_noBEVFC_3","b_american_3","b_chinese_3","b_japanese_3","b_skorean_3","lambda_ICE_3","lambda_BEV_3","alpha_PHEV_ICE_logistic_3","class_intercept_3","b_Price_4","b_Acceleration_4","b_OpCost_4","b_hev_4","b_phev20_4","b_phev40_4","b_bev_4","b_bevRangeRel_4","b_noBEVFC_4","b_american_4","b_chinese_4","b_japanese_4","b_skorean_4","lambda_ICE_4","lambda_BEV_4","alpha_PHEV_ICE_logistic_4","class_intercept_4","LL1","LL2","LL3","LL4","LL5","LL6","LL7","LL8","LL9","LL10","LL11","LL12","gradNorm1","gradNorm2","gradNorm3","gradNorm4","gradNorm5","gradNorm6","gradNorm7","gradNorm8","gradNorm9","gradNorm10","gradNorm11","gradNorm12","stop_ef","stop_status","pruned_optima_row","end_conv","end_LL","end_ef","end_outcome_status","end_index"
27,"logit_random",0.0105434649198022,-0.0577903453934501,-0.0814339722316185,0.0941664457812733,-0.000907872686507015,0.153017424576948,-0.39179244222157,0.12836776123638,-0.323720099820599,-0.108375727589746,-2.00624005776818,0.0059964901443898,0.00481198054458298,0.891290236748755,0.649886972974055,-0.216989400944609,-0.0599061267636216,-0.142275224716495,-0.309238462786144,0.221620324887683,0.00285185796618525,0.0720570135165563,-0.414212093257322,0.689604948102937,-0.107554070491873,-0.273004780624959,-2.01710521650078,-0.176382667657673,-0.0948456710025441,0.303596415175125,0.695481105283834,0.0890046778791978,0.320234969656815,-0.127538256974489,-0.0151426578535053,-0.0241533094678362,0.0396770307282702,0.0536720813724352,0.0183562577585094,-0.337750287651711,0.128660153345323,-0.232926735166638,-0.0650020920602433,-3.42424225794618,-0.0522782212104836,-0.797051702320225,0.431016121543944,0.764038072181866,0.249507795611266,-0.481343511305733,-0.0204898919435417,-0.234448982890574,0.0770728284965785,0.094002092878913,-0.0160310731085668,-0.0331971350874155,-0.340668243662231,0.406129694838294,-0.472543135012846,-0.087918998592692,-1.77321991188898,-0.0430142896135958,-0.217681870221479,0.135721235927194,0.127124885418452,-0.400413592329905,0.122489055305388,-10316.4006460445,-8811.11463423476,-8811.09111971889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673.440624383923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"pruned_test3_bad_gradient",0,0,-8811.09111971889,5,"pruned_test3_bad_gradient",27
28,"logit_random",-0.0582157285720307,-0.130797855062492,0.0342639380188395,0.0050624891620356,0.0380201742653392,0.0478670469255921,-0.461453644585763,0.565499469753155,-0.25555701080225,-0.285299843487795,-1.06685907292447,-0.148637457242313,-0.0136369334986451,0.876834738329053,0.401165138054639,-0.422045214388287,-0.0751630489107958,-0.110921042514079,0.0162882346335269,0.0632844339466065,0.0204736987394208,0.5375301619018,-0.60998522445888,0.515326028751684,0.0888935310908841,0.101333480418389,-0.667556515116303,-0.0553763702528628,-0.447227612987361,0.149837207053788,0.930292847538367,0.703328419985449,0.328655249273824,-0.199296764438534,0.0555532983887075,-0.0643847287868781,-0.00121127493579441,0.00735903741322775,-0.00755820624372269,-0.452416901203689,-0.00955617862079061,-0.309507496566194,-0.158711844911588,2.35536987278263,-0.0439548932513298,-0.497789960703968,0.217802061885595,0.62160616862122,1.17768537798729,-0.716262540535383,-0.0984861284976059,-0.0218833430894549,-0.199469489329206,0.0977777913439992,0.0184925753972051,0.0757104960102059,-0.131998084385804,0.241924350729953,-0.157409062583297,-0.15870266734061,-1.49074659728487,-0.101000594512253,-0.447992215930751,0.334780453187414,0.977501541115344,1.11556557628562,-0.349233035313449,-9758.8350790399,-8576.7644597479,-8363.50056239693,-8315.14653694973,-8306.04879943739,-8304.12433644258,-8303.78505893609,-8303.56144902899,-8303.33895028983,-8302.88650137437,-8279.20917167501,-8248.99322935407,NA,4193.91157555115,1464.62268167993,1368.22191986692,263.753576244425,85.1201592753896,30.6339055721172,19.063312810279,30.6531403108694,39.0653170904167,851.195360283941,1.49954944037752,3,"test0_worse_conv",0,1,-8248.99322935407,3,"test0_worse_conv",28
29,"logit_random",-0.0488625218021596,-0.118867165565008,-0.167937818385093,0.131608044211609,0.0408066413134838,0.147593820753496,-0.199677109665978,0.0307352390385724,-0.278054344274375,0.0995260657554874,-1.56613429521995,0.00252861051571992,-0.584276993681493,0.328423199541867,0.672523477170616,0.470995245141017,-0.0149747426613442,-0.120059870231602,-0.0642961130960841,0.196191097254131,-0.0178646134155232,0.14341409860804,-0.103444400720383,0.496486978705775,-0.146040478980925,-0.402814801460806,0.011026619838395,-0.0726074141380419,-0.447299051825195,0.259778370810673,0.586745946467854,-0.592473350598777,-1.19771817708054,-0.0276426411654247,-0.205336115350353,-0.263596409594817,0.0136714041651948,-0.0321172232197448,0.174444805185787,-0.0396583077989794,0.322119274825122,-0.140660232727436,-0.150549383450044,-1.42924148653899,-0.0573260042484676,-0.145020361837354,0.582034384557046,0.375261500724591,-0.32246894535869,-0.95868374098975,0.0478317033444094,-0.0777533572432144,-0.122258354184455,0.124106639206716,0.0066906010975136,0.217114421033559,-0.17365834058819,0.295485695321342,-0.056905296082422,-0.145537795560641,-0.506360381624603,0.0457366107516479,-0.231834739952605,0.409224838074297,0.121444204282016,0.38396945281787,-0.453559244224999,-9956.34146532722,-8563.85663174559,-8311.50014844629,-8260.26270038715,-8248.61978789553,-8246.2558840127,-8245.66983587283,-8245.35767741812,-8245.03392392447,-8244.76555498843,-8243.61588242042,NA,NA,1245.62539169005,652.667405243256,419.304340898316,244.521348694896,169.41698147804,67.8631162415967,43.9259956709319,32.5857510727333,10.9281615645988,0.0336458260747054,NA,3,"test0_worse_conv",0,1,-8243.61588242042,3,"test0_worse_conv",29
30,"logit_random",-0.0407400330325382,0.0441117166680573,-0.0512726595739479,0.070754312567901,-0.00497573370422317,0.173897905685952,-0.218235231098253,1.06313128916867,-0.253109243140937,-0.225138421335186,-1.92088323986802,0.00844485327724143,-0.904181713506512,0.341455218982883,0.947242575157434,0.437067154018259,-0.00965246110013463,-0.148336425288047,-0.160015650676148,-0.0518786297243621,-0.00800208474596852,0.0571347512153902,-0.34655536966929,0.00844846461227433,-0.0948572644868308,-0.163132762783773,-2.35145336617753,-0.124778439246509,-0.298618151659608,0.668391944142058,0.340947004682384,0.459473676466188,0.571955048251646,-0.0559989699232544,-0.0850308877455068,-0.0195436842389936,0.129066126599919,-0.00521622651140179,0.0430776029905995,-0.32903099251342,0.436892892862442,-0.271093573105936,-0.0418655966384935,-1.9737277508862,-0.0600649715955148,-0.506952520369493,0.634235759577714,0.0787200850900263,1.1114531837068,0.665577543975288,-0.163150332228309,0.0104291708921508,-0.291143074051826,0.107818862323558,0.0465305176195101,-0.0188563055925719,0.0157931048558163,0.230426082134515,-0.310581031596015,-0.0866127643197667,-1.20026973479234,-0.00409554353718681,-0.292213201460127,0.532432061429135,0.478172237891704,0.196268788011462,-0.393422168829113,-9744.38230902055,-8477.13204153528,-8336.22849605296,-8285.67309965689,-8253.00230666046,-8247.28044637022,-8246.5603777494,-8246.2822782132,-8246.1343404321,-8246.02861141913,-8246.02850639385,NA,NA,2136.01025840035,853.350063249913,1190.65189949443,648.006043748042,196.485769011524,99.7087646463223,36.4460391943861,15.0611357655925,18.5005928608664,26.0863087949429,NA,3,"test0_worse_conv",0,1,-8246.02850639385,3,"test0_worse_conv",30
31,"logit_random",-0.112891101508832,-0.0910280877972711,0.0316799301587887,-0.0350021581580139,0.0128790508336882,0.315928662012579,-0.164601614101839,0.382643318846126,0.178930737869829,-0.140982376110231,-0.50897473425789,-0.0351968022011762,-0.369688282608968,0.825676954202354,0.860774386990815,0.902134578188158,-0.112459415373491,0.0154243228282257,-0.204586469636838,0.1766944894127,0.045790967492257,0.023109391923535,-0.402370786968107,0.269902242581293,0.443231209324268,0.0919470995871427,-1.15792992549718,-0.0174560388861058,0.16672624664115,0.301455955435522,0.019935218221508,-0.992378045229456,0.196918365637098,-0.0436781248361172,-0.160916140689409,0.0688439673692105,0.0031915786350354,0.0357095451046311,-0.00603989907685185,-0.134039113500719,0.108049311819933,-0.442231630304527,-0.204755366317045,0.305667451131209,-0.039921182212842,-0.214317320784554,0.403031578124501,0.620616633067839,0.357157079970822,0.40927201883185,-0.177505687340052,-0.0209008881278896,-0.206143450405476,0.106866813934996,0.0381681620048358,0.33246880371662,-0.0568721640429307,0.317805747192492,-0.671460731880699,-0.12831957950702,-0.404743700037898,0.0305338545685648,-0.515700582442498,0.569646346159279,0.454423290146515,0.43710547729297,0.533796684566909,-10692.2800050396,-8741.61365486249,-8575.2171534551,-8403.9079072919,-8301.94611515573,-8254.80390189231,-8247.37751067621,-8245.65825605192,-8245.20472531754,-8244.90689205695,-8243.61548182064,NA,NA,1774.00425866946,3560.44727071065,930.94941772411,1420.51051622542,676.829313069301,390.319566732476,146.282231836506,78.7140364497815,24.8435563493069,0.0611960608119758,NA,3,"test0_worse_conv",0,1,-8243.61548182064,3,"test0_worse_conv",31
32,"logit_random",-0.143634736046879,0.0331075855874772,-0.165994009210147,0.11313103388947,-0.0119074139596556,0.0523370704066813,-0.0669557625279741,0.394497239557636,-0.667629029901515,-0.409222760972012,-0.879242848192543,0.0044647859829029,0.226739813400724,0.401425308245234,0.0368639501789585,0.318998968127756,-0.0744462929755665,-0.109131933964313,-0.184793059896496,0.105451920930662,-0.00635381783501762,0.127601852550785,-0.371928444628289,0.172947189122551,-0.320663624322378,-0.147731176811836,1.4251313059914,-0.0466852370332584,-0.0358167717426934,0.196185758234933,0.357191786579788,-0.294935760962536,0.36648983842854,-0.0216140889811509,-0.0123914277943959,-0.0988978048284098,0.0907484801914347,0.0193886517147492,0.310927976744485,-0.339568424627247,0.226165304015443,-0.206593834806181,-0.0942932699104504,-0.0380323367797839,-0.143552493333689,0.235375353079245,0.176538423742168,0.273801687993109,-0.19633793807484,-0.0325895658491224,-0.102047172728973,-0.154918839220699,-0.280114406899554,-0.137271352756378,0.0210878299668836,0.277858974977019,-0.130123979059424,0.365205529382193,-0.00831447919361367,0.0442808795102607,-2.25834797611283,-0.0436382999864885,0.574746431371864,0.64315817351453,0.883701019487344,0.278704614798088,0.0187167269796613,-10386.8387141934,-8540.7894536306,-8324.31936207989,-8304.49435482833,-8252.4354198799,-8247.44556084469,-8246.49854892837,-8246.22812585837,-8246.0751271409,-8246.07505723831,NA,NA,NA,4319.56571481082,904.144699732958,1719.49177542858,590.326520624122,257.236640407037,92.3320728876166,33.5139250460135,15.0650663580406,20.4795610914997,NA,NA,3,"test0_worse_conv",0,1,-8246.07505723831,3,"test0_worse_conv",32
33,"logit_random",-0.129294605863711,-0.047790963321511,-0.279296892979448,0.0804873423433059,-0.00909033225705459,0.0607733617942073,0.230040525824407,0.483525005232411,-0.140379528488125,-0.19173478202128,-0.441693387093132,-0.0387075510050695,-0.456565182072894,0.726129382001236,0.798678785897791,-0.364002004384393,-0.0378559694773761,-0.174184014350895,-0.125534757679088,0.0039123143502765,0.0462817934729399,0.248419222884385,0.0249060729056141,0.533565678793376,0.0826894154494731,-0.0616955263723791,-0.772004127306209,-0.100260523652412,-0.209604278919928,0.0600920229312032,0.361916966144927,-0.58547445432897,0.351871001441632,-0.0344028848215477,-0.118838411859637,-0.188179059842151,0.055806711782516,0.00920851811665559,0.0999596184539684,-0.588013364665913,0.706268367344978,-0.385160862311522,-0.174977446341672,-0.789511230422717,-0.0250720188153545,-0.303049587482167,0.664350997344591,0.07540881305933,0.141887296994631,-0.334918890948173,-0.0707561898987495,-0.112473866532617,-0.0877190793521774,-0.0697834924443413,0.041740217675894,0.0305639467500443,-0.355071466569914,0.239107663205231,-0.264293834105924,-0.292296129332126,0.755894529005351,-0.0500520667156581,0.109232692233794,0.028150561680086,0.0520110039273277,0.0056184629201172,-0.331314692442949,-10937.6501192149,-8645.89159804284,-8467.39211634512,-8381.43678487612,-8369.40036318742,NA,NA,NA,NA,NA,NA,NA,NA,2977.01878309661,1364.24322537252,1965.83864480923,NA,NA,NA,NA,NA,NA,NA,NA,5,"pruned_test3_bad_gradient",0,0,-8369.40036318742,5,"pruned_test3_bad_gradient",33
34,"logit_random",-0.123937628671425,-0.0999333030577616,-0.0386622619922269,0.0533573993025893,-0.00666007780656073,0.276383323408484,-0.0912036644372,0.26263412964184,-0.437293966476413,0.0696461813487758,-1.96563419007391,-0.078086929426934,-0.805567719187758,0.866726754261181,0.876879775319248,-0.646517233082054,-0.0480033062046253,0.0128454410009398,-0.16323698848469,0.161943548857091,-0.00326588540139989,-0.017239814097868,-0.156581608788852,0.608400940588866,-0.296241079818999,-0.18033225620213,-1.45780854780123,-0.0976542262292879,-0.247495792480903,0.712918669208884,0.734713263940066,0.485702240951389,0.530982253652263,0.0133006209863397,0.0156141708728296,-0.0736004801470089,0.0188908949580996,0.0233241095666683,0.204745957038183,-0.184579553539281,0.306359451859013,-0.509924839050789,-0.108490111937902,-1.71094010276604,0.0324243938214278,-0.283187583858665,0.839554024152458,0.648073833445087,0.532763421719577,-0.348940179889623,-0.111748820893989,-0.0137321965392615,-0.123570047050218,0.0235213949698196,0.0148216592954922,0.0419546316233428,-0.446547699799092,0.387476464326518,-0.120834557663795,-0.155439168624862,-1.93413329972257,-0.0249396896706626,0.715576436606624,0.468989727464505,0.374299708623439,-0.22540679999198,-0.0489350610164063,-9264.9655877381,-8680.0336181342,-8409.47390511648,-8269.11613487548,-8250.88139168505,-8247.67052938215,-8246.78376865483,-8246.40098018078,-8246.15336700946,-8246.04350408875,-8246.04340106197,NA,NA,1218.81535312887,2916.96363322521,1008.39793152522,642.852524689331,179.874640880307,80.5423632545963,12.1139350980757,36.1503711881911,17.3235355980209,24.0939798314663,NA,3,"test0_worse_conv",0,1,-8246.04340106197,3,"test0_worse_conv",34
35,"logit_random",-0.300527464203764,-0.0642372299697145,-0.129373527035116,0.233952581017301,0.041240808743521,0.134940545009954,-0.241321035489195,0.447191605923056,-0.424854086137348,-0.0637136612372308,-1.56555799744586,-0.0683580622463312,-0.527147306074735,0.744026414952241,0.103018557359464,-0.366704025145432,-0.103346488377967,0.0989015566238918,-0.186527632542038,0.0452967910168531,0.00789159541376421,0.227271490509438,-0.144466163166646,0.425631326253685,-0.530194882101341,0.00740834352731802,0.19264333615501,-0.0061374854940846,-0.18941537014449,0.883135284110904,0.168030814905651,-0.673691725132924,-0.452748452474345,-0.0119900352829759,-0.0837545651113933,0.163588646191912,-0.0179554048694527,0.0428384583364457,-0.0612654934221767,-0.421259084512235,0.258295786648365,-0.105972092953117,0.06545172951262,-0.939613087326683,-0.162211104044447,-0.259518850753109,0.55614528647624,0.872593080298975,-0.909886263475759,0.465257125761082,-0.0516673925841736,-0.0794486933388746,-0.0453295143249009,0.0307263513921286,0.00870809275946404,0.310346612614086,-0.216416250962478,0.50648716894146,-0.367111577758294,-0.117647380666223,0.294990013772929,-0.0691335291834592,-0.227539387598572,0.888648194815032,0.96721212469507,-0.536803893769329,-0.198035445393668,-10150.3702567695,-8548.13731854361,-8286.5009703089,-8252.79696806777,-8246.45514362587,-8245.48279561285,-8244.84552454385,-8244.57001180221,-8244.44427062825,-8244.31961221007,-8243.6152870414,NA,NA,2311.56470940319,2010.19776691111,481.223683804281,233.873466195128,148.020960713436,24.0688363813558,16.9800778259882,12.3996464979503,15.2685025997943,0.0116597296784619,NA,3,"test0_worse_conv",0,1,-8243.6152870414,3,"test0_worse_conv",35
36,"logit_random",-0.159411313715219,-0.22647204672111,-0.168036563221071,0.0781192792187482,-0.0111383308672378,-0.00047769647941745,-0.112305048912854,0.0668937032671993,-0.185695912574097,-0.0719729828718366,-1.68842188797697,-0.0473170620433407,-0.182539654498934,0.491129684126936,0.960222019422799,0.192422613378906,-0.0306829814815649,-0.0288398157967051,0.218981151011994,0.141817379674911,0.00809389092989006,0.0791737003991734,-0.0595245002367435,0.796450294468671,-0.0650118028144059,-0.106465423547024,-0.672447373486259,-0.0896220598920776,-0.179684246827769,0.352523636603728,0.354046729062684,0.536893156534283,0.438613441869785,-0.0630806545035346,-0.20302635901095,-0.150915166737297,0.112926026242022,0.0388236345222414,-0.100225826602454,0.0733239206544055,0.397844086686652,-0.177110488865425,-0.248731716670272,0.713371305131073,-0.126846627258303,0.0508122293480295,0.92355530034285,0.778125928160734,-0.243357252546844,-0.198311922135713,-0.0647587153146102,-0.119001351518164,-0.0994928658997226,0.129404181311929,-0.000904311855199225,0.00177195194627489,-0.0994157659122707,0.0485292278294094,-0.667072165177272,-0.232360927547029,-2.19605354302352,-0.00679828155389687,-0.940319589122528,0.873726766621694,0.838959461953491,-0.461504761125348,0.380033635865875,-9354.26918385716,-8480.95132051965,-8291.96372039587,-8253.58425636362,-8247.9754494038,-8246.99447777412,-8246.48160691016,-8246.24368749928,-8246.11067525948,-8246.00003793539,-8243.61497541486,NA,NA,3099.00266395214,1030.8548320754,643.000840043231,344.840823604572,210.606428897349,116.180813724015,45.7956227928499,17.6256999920853,18.748975118313,0.169647300803905,NA,3,"test0_worse_conv",0,1,-8243.61497541486,3,"test0_worse_conv",36
37,"logit_random",-0.117144662660394,-0.260118446311958,0.0133096713957547,0.186067235811776,0.0159089321075122,-0.0306200399001182,-0.0624420128338702,0.227199171948379,0.0660732255745611,-0.0431448345200215,-1.33972203099704,-0.0945841590497237,-1.25079411453717,0.105763487070799,0.980704872226343,0.443985965509157,-0.128907717196591,-0.147353253173805,-0.150185580856101,0.205732995426536,-0.00724774548216196,0.0994662449571684,-0.288678931876817,0.703584971490296,0.00365247177078115,-0.242647057239644,-3.59817352484076,0.0142137159128455,-0.127168594328997,0.84004272592254,0.962938013700768,-0.449326861496392,0.150901572561401,-0.0949811843485724,-0.0328219684360516,-0.236039115691147,0.0093392355886809,0.0485703338948126,0.182285266639308,-0.0262336714917459,0.0539972025750283,-0.277574535984683,-0.148400267903481,0.239387528426142,-0.0961808459163457,-0.33934791151465,0.278911433210596,0.531259455233812,0.185023987057342,0.452788401321981,-0.065840020877268,-0.252304672631932,-0.13859198727113,0.0467793200601866,0.0197239239483349,0.197069315235268,-0.119214470030975,0.640119076986907,-0.606468163922797,-0.438409022880395,-0.699761684191043,-0.0249132283517119,-0.599509689763022,0.700940319793299,0.682580603528768,0.274001610541621,0.498924782589092,-9473.92281289247,-8462.92154940586,-8298.33593864536,-8254.68541009632,-8248.10983153583,-8246.658715789,-8246.0145748444,-8245.69950549603,-8245.36846393709,-8245.0684661669,-8243.61576644453,NA,NA,1900.90524202016,1082.28438504549,847.942354496481,396.153362153446,239.919847627106,103.998759164895,51.4982004833514,32.7431703516124,23.5173006881566,0.0840870610178487,NA,3,"test0_worse_conv",0,1,-8243.61576644453,3,"test0_worse_conv",37
38,"logit_random",-0.120829268761915,-0.0762271540455742,-0.10176334816113,0.084388693707756,0.00387031711247403,0.0153070122487665,-0.344743114950914,0.312191003305413,0.124147340991699,-0.0494520135452367,-0.40717259301066,0.0109382502667209,0.0340540335106084,0.157098903539591,0.157955951439217,-0.847760515037384,0.00118965709119315,-0.0562545434052984,-0.131467026309884,0.161480133035678,0.0193760449701661,-0.0564102666767383,-0.820174269151899,0.0583602833590628,-0.0147672054801729,-0.182684344574241,-0.60393785846709,-0.100864050826946,-0.706498803405853,0.0882084965752438,0.674148298511282,0.653107963197563,-0.0354811907433081,-0.076961129094784,-0.0756079006055515,-0.0981738578731516,0.146852888597346,0.017469867062634,0.118089324595447,-0.403395961682063,0.363072507345101,-0.222760075312076,-0.192009711326603,-0.636108559867111,-0.0537674149989838,-0.0785989710723933,0.377171688373201,0.735804365458898,0.223833375909115,-0.306260512115747,-0.0301316516669407,-0.160515961906669,-0.106966612220177,0.0941584238021164,0.020281598768086,0.0783824986218863,-0.609803302133233,0.454388667938541,-0.393837556995332,-0.299425503723077,-0.486676363915469,-0.0577517609083247,-0.54459817192272,0.536664719134569,0.208292188351043,-0.515780125169741,0.372805175387442,-9702.14812939638,-8549.19409082064,-8307.93853387332,-8251.09348961659,-8246.30151938591,-8245.27921592821,-8244.95558274494,-8244.69912994548,-8244.53928051486,-8244.38620919045,-8244.35188016787,NA,NA,3478.66177909407,825.16195334184,355.190500454361,246.361830978773,63.8571461725911,23.2587300136364,24.8796294248999,18.2453898963793,20.9719952578614,7.01534825768145,NA,3,"test0_worse_conv",0,1,-8244.35188016787,3,"test0_worse_conv",38
39,"logit_random",-0.0625422640340241,-0.106670468822296,-0.102985782799454,0.139144138369585,0.0232711433203639,0.267243815960071,-0.429096306119953,0.0910437909249451,0.297915137750491,-0.209938029972599,-1.38575186727286,0.0251791681580647,-0.180856883894903,0.734073960692622,0.804379433402792,1.02885118021317,-0.104918069667144,-0.182204492999384,0.0114667496626997,0.148694552024231,0.00858274161307502,0.117822227098036,-0.320634003861029,0.239712215904505,-0.416263620928452,-0.125049804910108,-0.954343407850583,-0.161663115877193,0.227918480139164,0.0381646108347923,0.231261977455579,0.468001691225473,0.0105637909857362,-0.0100245323505485,0.0842004569509312,-0.224797153708217,0.15865817102808,0.00128406738677444,0.139756795887911,-0.256928136226757,0.439646038824692,0.0637534499216074,-0.19860982649247,-3.57841649393938,-0.102926053768604,-0.302808584718504,0.663767656516284,0.224657615898177,-0.0211729672754376,-0.0275366660674595,-0.115860093707544,-0.17681075360943,-0.320136223564005,0.00823075976828669,0.0434476472249065,0.00259485811285953,0.145098188105321,0.401464766334147,-0.11530618736938,-0.0865969673432622,-1.25905440096984,-0.0456480724843132,-0.519595402516587,0.967130255624652,0.933792495029047,0.129669778733051,-0.320441361908667,-9643.70749269229,-8473.49648279886,-8291.31429612311,-8255.13880320616,-8247.51140699679,-8246.32636630951,-8245.77996596154,-8245.37856349375,-8245.04424219733,-8244.77188487693,-8243.615783991,NA,NA,2921.00851018263,1565.45802888677,1292.27652978037,423.254306554739,157.442779911768,47.5329506400303,15.2834636583161,18.6045787435029,13.7006581504423,0.0582336333240705,NA,4,"dup_best_test0_conv",6,1,-8243.61563469351,3,"test0_worse_conv",88
40,"logit_random",-0.106629392782575,-0.277439968145796,-0.128159943111727,0.11415494917983,0.0293873268280281,0.0881662391629593,-0.237869044232662,0.0396461453620152,-0.601888695908459,-0.0309892725469309,-3.22284201074186,-0.1419142081841,-1.09605668859862,0.543627531598322,0.505576451695524,0.45305592325692,0.00529090449997772,-0.147131562488246,-0.143613364713314,0.0483929853865206,0.0117022624703098,-0.0507056393675249,-0.419259971456897,0.25502540890857,-0.471848738740228,-0.0467612247845517,1.28969469852629,-0.0360670495833432,-0.174773026320642,0.0382409658515826,0.673342138668522,0.439898297341581,-0.584738294278587,0.065236539115016,-0.163550388173544,-0.108436145405634,0.0673425777605941,0.00753694479008637,0.043749048682662,0.189403454685728,-0.227510345954065,-0.522132730150972,-0.291890381431317,-1.78477757069086,-0.100298900798527,-0.90991614093533,0.19671790456865,0.773033032226376,0.166638894224461,0.0360975970076438,-0.0882036267115751,-0.0747861199870593,-0.0926746872953117,0.00657995993649382,0.00973276541425168,0.0581803501437646,-0.633785113860604,0.589314468680341,-0.459954934736929,-0.102483351169515,-1.62643236216922,-0.0165868593813916,-0.259224280565168,0.882596436305903,0.651828234503046,-0.348406713089188,-0.736013561399108,-10463.8474005406,-8682.06852839162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"pruned_test3_bad_gradient",0,0,-8682.06852839162,5,"pruned_test3_bad_gradient",40
41,"logit_random",-0.0491807597714779,-0.23505835354312,0.0577884045777039,0.219511989858199,0.0214548883909724,0.21235071012558,-0.635226082424086,0.345226858002844,-0.5179368096408,-0.116561418335862,-0.613496436479942,-0.0076006603678155,0.0442762218383429,0.057935357587412,0.76130588142667,-0.595583589362229,-0.114626530248957,-0.0599176584542495,0.011922210764375,0.064789055916458,0.0411962140842424,0.0185778886358579,0.114090737652434,0.472842778236393,-0.367051603998274,-0.29304302258582,-1.95933178053239,-0.0637374707795072,-1.11841828721598,0.406207624641247,0.657629744284786,0.157766552656949,-0.286231096758837,-0.0165856433658255,-0.0693513797249649,-0.276965822130542,0.00974037110525017,0.0120202443479812,0.448394383795116,-0.190717538992339,0.101933314001673,-0.271577627716596,-0.0369235447483834,-1.9179243869248,0.0173218568027993,0.353456089241709,0.654489964661188,0.928116048346274,-0.215059540860623,0.320589975726325,-0.0450507238601861,-0.191037428044372,-0.147240529509829,0.100139919576676,0.0380787119340814,0.424216524367049,-0.373208665825247,0.329353598724942,-0.248460147075268,-0.0954318267137131,-2.83015102543319,-0.0777152817840793,0.287049263426028,0.0391219857148826,0.861078755175695,0.220177447074706,-0.131710338649353,-9739.89971120513,-8418.34875313612,-8281.74413374563,-8253.76012492824,-8247.68255053928,-8246.23424136505,-8245.6445768748,-8245.00711848434,-8244.69356396891,-8244.52485275941,-8243.6728778078,NA,NA,1145.46869654335,1156.97956033538,873.333032889734,284.171059608558,95.356038132949,55.4638738414973,50.9139043327522,15.3514112495165,6.9794479988111,5.55466467843828,NA,3,"test0_worse_conv",0,1,-8243.6728778078,3,"test0_worse_conv",41
42,"logit_random",-0.0878284637654204,-0.0671021490632055,-0.164200959871222,0.0923076633545622,0.0204381781903257,0.0592146828260812,-0.373568703267639,0.195138102227347,-0.487476599624027,-0.147813232584619,-0.853436150659576,-0.0209551427657548,-0.48315893262604,0.966876622163691,0.931857897094451,-0.221261754152033,-0.205527026989819,-0.0793221554587504,-0.0937368496186474,0.122734188111194,0.00659622053847186,0.174234519490073,-0.13219322749236,0.516824988346628,-0.265258123760562,-0.0922814087497789,-1.2292370705961,-0.105583899062566,-0.418812449404196,0.785531371776015,0.797792167556472,0.439366002944604,0.329924406425033,-0.119738987699805,-0.0501681037503704,-0.164764900975325,0.00259378046715585,0.0256055928783613,-0.028832602552672,-0.270881224613461,-0.0611858937233741,-0.551421557666246,-0.152059415836841,-1.08714665155024,-0.121894661664794,-0.543656489632145,0.591008021282032,0.641923228576779,0.466625175796365,0.283724514730565,-0.0164943314834224,0.0140532831148449,-0.192781495115877,-0.0542394725063112,0.00597408338074738,0.136582528733954,-0.146898545088003,-0.0976546794925879,-0.381502384643848,0.0365882442402245,-0.489022145087959,-0.0376524909556445,-0.62455115543679,0.040381568884477,0.0635697406157851,-0.14506698392454,0.194027277922414,-9951.98946083791,-8846.28681207742,-8673.74416275216,-8632.29394188767,-8619.3031965475,-8618.42530866088,NA,NA,NA,NA,NA,NA,NA,963.405939455775,695.15652252631,686.857260173336,292.899546557969,NA,NA,NA,NA,NA,NA,NA,5,"pruned_test3_bad_gradient",0,0,-8618.42530866088,5,"pruned_test3_bad_gradient",42
