"row_num","gen_method","b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","lambda_ICE_1","lambda_PHEV_1","lambda_BEV_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","lambda_ICE_2","lambda_PHEV_2","lambda_BEV_2","class_intercept_2","b_Price_3","b_Acceleration_3","b_OpCost_3","b_hev_3","b_phev20_3","b_phev40_3","b_bev_3","b_bevRangeRel_3","b_noBEVFC_3","b_american_3","b_chinese_3","b_japanese_3","b_skorean_3","lambda_ICE_3","lambda_PHEV_3","lambda_BEV_3","class_intercept_3","b_Price_4","b_Acceleration_4","b_OpCost_4","b_hev_4","b_phev20_4","b_phev40_4","b_bev_4","b_bevRangeRel_4","b_noBEVFC_4","b_american_4","b_chinese_4","b_japanese_4","b_skorean_4","lambda_ICE_4","lambda_PHEV_4","lambda_BEV_4","class_intercept_4","b_Price_5","b_Acceleration_5","b_OpCost_5","b_hev_5","b_phev20_5","b_phev40_5","b_bev_5","b_bevRangeRel_5","b_noBEVFC_5","b_american_5","b_chinese_5","b_japanese_5","b_skorean_5","lambda_ICE_5","lambda_PHEV_5","lambda_BEV_5","class_intercept_5","b_Price_6","b_Acceleration_6","b_OpCost_6","b_hev_6","b_phev20_6","b_phev40_6","b_bev_6","b_bevRangeRel_6","b_noBEVFC_6","b_american_6","b_chinese_6","b_japanese_6","b_skorean_6","lambda_ICE_6","lambda_PHEV_6","lambda_BEV_6","class_intercept_6","LL1","LL2","LL3","LL4","LL5","LL6","LL7","LL8","LL9","LL10","LL11","LL12","gradNorm1","gradNorm2","gradNorm3","gradNorm4","gradNorm5","gradNorm6","gradNorm7","gradNorm8","gradNorm9","gradNorm10","gradNorm11","gradNorm12","stop_ef","stop_status","pruned_optima_row","end_conv","end_LL","end_ef","end_outcome_status","end_index"
53,"logit_random",-0.120760360960266,-0.20084905413903,0.0722181313806786,0.0563786169683876,0.0301144677542293,0.21634930915753,-0.730623297127724,-0.183517197344378,-0.721946929438873,-0.143978260317244,-0.145852417852258,-0.00335746295669966,-0.479361020887593,0.504962993036024,0.657066043079831,0.820363221857697,-0.105453946444205,-0.167034363231481,-0.0693395197966778,0.158285408391424,0.0112104889654241,-0.0357737998117207,-0.202576790560669,0.600418007882883,0.0568532185395081,-0.111033122297995,-0.726090322547603,-0.0972983250517426,-0.316175687819083,0.199734739004634,0.675357272680849,0.138032769374549,-0.082671507490931,-0.0287232487216366,-0.104506168930717,-0.132010471297471,0.076942745721915,0.034823063831747,0.208001411289237,-0.116347747267559,0.097736206793326,-0.781816329856546,-0.0474493545993897,-2.62201926643456,-0.0423782927763666,-0.777598255100596,0.731179785314016,0.0249341121595353,0.538884999398142,-0.278950124786235,-0.0519984849210098,-0.0828163348509055,0.103847489311389,0.1219277757893,0.0154575136878279,0.142235609042392,-0.0309373599291404,0.781615186167076,0.040667720754185,0.000474271403395288,-2.2589438763818,0.0451723127390494,-0.839936858350919,0.61082375368569,0.65580813288223,0.17241116578225,0.158308431896334,0.0390347246876245,-0.00134214059913301,-0.0949848870237395,-0.0997549862126013,0.0167784654045177,0.122644972885048,-0.486266781566463,-0.183332567776982,-0.0545844336318013,-0.12178706293668,-3.3231443075218,-0.119146440445661,-0.119218667735953,0.350288984798826,0.79787501366809,0.778912475761026,-0.427413255409585,-0.00274410454464339,0.0574958623882603,0.0848896277117512,0.134355978211535,0.0171028049687935,0.0735679987662193,0.140577308746151,0.496164136322241,-0.354382404603083,-0.144988600894597,-2.59620274328157,-0.0545900077399239,-0.929367203740613,0.93526549781207,0.428341888817959,0.493986787158065,-0.300402149789759,-9919.71353093462,-8235.89562644434,-8127.58154943738,-8076.64490970036,-8075.2719251009,NA,NA,NA,NA,NA,NA,NA,NA,1584.78864883142,756.100285628764,548.856201470425,NA,NA,NA,NA,NA,NA,NA,NA,5,"pruned_test3_bad_gradient",0,0,-8075.2719251009,5,"pruned_test3_bad_gradient",53
54,"logit_random",0.0162550664315046,0.0615939794048152,-0.323250344738509,0.063824472517738,0.0306816547511122,0.232667409242723,-0.44945353253492,0.337163975923205,-0.584877720406664,0.195753102333569,-0.957851330789936,-0.0714001568639489,-0.740937833689112,0.120794846317731,0.236383570837788,0.472079046629369,-0.124145611286926,-0.0754444833447223,-0.185910114782949,0.132860994576222,0.0564484168906845,0.107265595295569,-0.138851156684772,0.487896678289118,0.0304434689794224,-0.0690113220625639,-0.499004530512832,-0.138270239194485,-0.567094590458405,0.213499073414132,0.933167192540131,0.402806777190417,-0.04283058150848,-0.0444973923845247,-0.132499526538373,-0.281996567730427,0.179359604339396,0.0275816559909314,-0.0365065106085723,-0.241287697541331,0.69399909183258,-0.39098187018188,-0.0824031776684093,-0.654778790128335,-0.137418661104393,-0.623803699121255,0.980714209335856,0.0579131425637752,0.127802063729614,-0.492870818545998,-0.0838295694393486,-0.0316597573239641,-0.135873460864528,-0.0176430553227836,-0.0249845228096588,0.226586085142115,-0.463098116791802,0.853624031947106,0.207829193551108,-0.0571721750889626,-0.951876509106719,-0.0827580952168006,-0.0149822760944422,0.286055177869275,0.876292399917729,0.731102606817149,0.14466195038504,-0.147974783223597,-0.278935336681091,-0.195218767417864,0.0933578817518952,0.0343653550585296,0.138571744640834,-0.394477414313099,0.295960689903572,-0.36056433009332,-0.102080566777741,-1.50439887004051,0.0609093116458386,-1.1597489540465,0.417246901928447,0.4789088105876,0.748475754703395,-0.55809192120436,-0.0798438978182551,-0.0910447494002259,-0.194729690784101,0.18553649290493,0.059420409468629,0.244380620669376,-0.335929395951809,-0.416447952670622,-0.530654876812582,-0.187224650441381,-1.73663526660812,0.0129214862419957,-0.116647606687913,0.730184083357453,0.332082614260726,0.342123377346434,-0.67533028442656,-9771.51302193008,-8418.28147947057,-8179.36100701968,-8067.26690785756,-8046.64255919043,-8036.35700432089,-8019.82308773678,-8005.32672395781,-8002.2822761334,-8001.53100270584,-8001.37179536883,NA,NA,2112.70946342709,1538.56046477184,1020.77731231704,632.140531951448,300.834385376255,528.071263369161,197.471810408016,202.878816775425,59.8040885449974,9.90074831322631,NA,3,"test0_worse_conv",0,1,-8001.37179536883,3,"test0_worse_conv",54
55,"logit_random",-0.156707270786331,-0.11513001406,-0.263161796987705,-0.0101165731359425,0.00916336851146898,0.658572037537044,-0.118822497652342,-0.128777593951625,-0.138891127509888,-0.219127718418443,-2.16986547112048,-0.0147053980449839,-0.505748383724209,0.448479103371501,0.0252769644046202,0.802797893481329,-0.0288091169074078,-0.146821109448753,-0.163864105761048,0.114928480224489,0.0256650960122498,0.142715416536192,-0.371805617974951,0.419931468622442,-0.451348571913891,-0.133522224346914,-1.50514756859738,-0.106981871372697,-0.601205265299627,0.280945560201071,0.17592901380267,0.519498017178848,0.583809476393117,-0.0129258205874441,-0.234423908004374,-0.0135468050100741,-0.0118060526167663,0.0429277514008452,-0.0936501493858953,0.0363364134522375,0.397092338525401,-0.084000481911348,-0.05104087613632,-1.1728454208828,-0.160726556090655,-0.117442438137154,0.387889237082563,0.475510274311528,0.880956235122867,0.47731122901231,-0.0609279180361725,-0.0769409837469646,-0.192085451226084,0.114070961201422,0.0280499786418567,-0.0851073206423859,-0.0902229247232334,-0.0255871764370694,-0.408876712938551,0.0362710591813359,-0.778259118508826,-0.0567093527634087,-0.244002822662795,0.357765753106214,0.598991554072127,0.822350681554526,0.147624729626317,-0.0474774574099962,-0.127572863666267,-0.051349012626324,0.0894092285794805,0.0240844647683205,0.185165509149549,-0.558630479786107,0.717255498430651,-0.4338454783776,-0.170656808445665,-1.2047791318466,-0.0315059468794936,-0.363536873481511,0.148276844648644,0.779299057330936,0.443089662427083,0.782680996857319,0.049563494610226,0.096173906775387,0.118051508037661,0.114984505934878,0.0472749381884535,0.0691893829772537,-0.628966611086299,0.114844627039524,-0.0422068211189256,-0.311454494709369,-1.50020708303956,-0.102662586306847,-0.22684992881194,0.218870286219753,0.589966042665765,0.061204003742896,0.19243025519363,-9272.59893283729,-8240.93431786679,-8070.94492016465,-8038.02282439988,-8024.88601172228,-8016.34217603537,-8012.78141603326,-8011.5629774053,-8011.2528012769,-8011.1803177884,-8011.15314522503,NA,NA,792.592094719529,696.210568012071,654.738731633728,549.680696831713,257.190823431462,202.008034031597,122.067901099977,78.8342966159462,51.8345906750871,3.98645427004153,NA,3,"test0_worse_conv",0,1,-8011.15314522503,3,"test0_worse_conv",55
56,"logit_random",-0.0878012869023903,-0.246163326618447,-0.223420171434419,0.124370131373125,0.018394993962234,0.111007089297726,-0.29197567681348,-0.373863544981043,-0.450518501531415,-0.0252556820715402,-1.75630896267773,-0.136128827166703,-0.403154403102016,0.370508660306223,0.530894531486556,0.290136583573185,-0.0615226996865895,-0.135693157561202,-0.186014296302715,-0.0817812761356885,0.000111938680006474,0.222122794967251,-0.0727508534418382,0.335725485729402,-0.258683460073508,-0.392057484526564,-0.925878391594056,0.0534283356293239,-0.34897082322188,0.101381214512512,0.921460067890584,0.084820200977847,0.0223953815205307,-0.149073641685684,0.0648190789587404,-0.138852409748495,0.0820255562870704,0.0253623336826464,0.174658073289765,-0.446054742612757,0.190466322686467,-0.254716549271246,-0.26702310292483,-0.549626575813321,-0.04565178486672,-0.426569083186732,0.180575915984809,0.0604916478414088,0.613787427679636,-0.254698279246011,-0.0810936869675584,-0.16706096301786,-0.0254508927828246,0.0910825813558325,-0.012445897377476,-0.0966150629888929,-0.433626637941328,0.341093664369713,0.127919393602774,-0.0144340938775941,0.76966681222227,-0.125778324922096,-0.436086382340517,0.16310741303023,0.639260308491066,0.725324067543261,-0.365502266922358,-0.0259809755377139,-0.216792421878896,-0.318613753814801,0.0982423513387436,0.0105900356003066,-0.193300253802322,-0.0205729300886014,0.631746503334559,0.0611029776501137,-0.0375170611613861,-1.00253561002475,-0.0601561057118828,-0.0876587028139971,0.0973755676066503,0.598877248694189,0.649969333531335,0.437305371622383,-0.0778115678085987,-0.0942823214228631,-0.193398964015656,0.193706873102831,0.0235860528594028,0.183608410359827,-0.424253307287622,0.859542616223016,-0.413479650999351,-0.300670568897046,-1.43822063606808,-0.0582951260690369,-0.538061140971798,0.421423326143995,0.857254236922599,0.784483448085375,-0.0746590640916581,-9669.28106456127,-8312.68460053983,-8085.53496445329,-8037.06943347941,-8024.77136831491,-8021.3056131332,-8018.86679082872,-8015.94364021723,-8013.52016735729,-8011.64663413301,-8011.1488096769,NA,NA,1497.66622907925,2321.72385488557,1118.46146033228,606.249893800113,406.593822723514,243.892115356257,147.807659836017,199.931334139255,98.3262456483319,1.07196301204284,NA,3,"test0_worse_conv",0,1,-8011.1488096769,3,"test0_worse_conv",56
57,"logit_random",-0.00125909807568382,0.0277007920658722,0.118343928061879,0.065930180497427,0.00283326828115263,0.282455065512142,-0.531587581561816,0.452490395343424,-0.554002076463463,-0.0684575570575341,-0.667335166606354,-0.106224096359406,-0.566657400143094,0.0357001658761874,0.211378705082461,0.955117324837483,-0.132111397596236,-0.124762409092436,-0.126011996133566,0.115408947335699,0.00605313222601676,0.133012506797692,-0.303252308334166,0.328469880817637,-0.127587637025798,-0.0701529704427577,0.579355598143204,-0.0294674291987872,-0.247053246347472,0.287682834272273,0.703307497357018,0.608858048100956,-0.822323366510422,-0.0719180662766092,-0.0453368476711758,-0.0842512009664514,0.117777939889473,0.0167831289852003,0.00278551334204305,-0.273624048504908,0.435195060347261,-0.388265695433533,-0.169978629510701,-1.80457286371366,-0.0284070351684606,-0.438737302741412,0.671691546896473,0.215249743685126,0.201755311773159,0.315885450246192,-0.0470583643124851,-0.0286334792524022,-0.0381666013345299,-0.0506127816725248,0.0297140364495867,0.446070843979697,-0.444721262100795,0.117985418060195,0.116132722307799,-0.214813883319066,-1.3538167785244,-0.138051387512451,-0.522127485689357,0.850520912315696,0.379569004303776,0.616104807402007,1.11681778899259,-0.104511236988683,0.0285583060163529,-0.199733068880913,0.1425651735194,0.0393203391442036,-0.0157651311419385,-0.0924693178417889,-0.127711980457382,-0.318496505545365,-0.360356410933642,0.0679387521815742,-0.0938421768299325,-0.971269582670508,0.673973851022311,0.843212014609017,0.0487769624171779,-0.703437884263393,-0.032223954197253,-0.172884050555121,0.0855961683701971,0.147959739124761,0.0286683536109117,0.110307339242111,-0.440219458225318,0.672063964923118,0.143621614995319,0.0419305878753245,-0.705437964081198,-0.10029039940834,-0.786027661503323,0.294959425274283,0.875936821037903,0.422854364528321,-0.664075646899461,-9196.05071216494,-8291.12041655433,-8255.22255170075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1458.17532115481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"pruned_test3_bad_gradient",0,0,-8255.22255170075,5,"pruned_test3_bad_gradient",57
58,"logit_random",0.078544455285972,-0.0564677616932057,-0.243196896581897,0.074898559298726,0.00947272328399944,0.200492275117437,-0.0242733691604433,0.280852048600653,-0.0603826941433176,-0.086492011967621,-1.36065241514115,-0.0671459648955478,-0.65889941894555,0.76515523779206,0.538771328115836,0.84902208251413,-0.087306275893424,-0.0321345872582764,0.0653117179534735,0.188308391733669,0.00160164087968788,0.0601741773333316,-0.326165889492342,0.244692166404457,-0.524384876165136,-0.0809755775631073,-2.41808289569365,-0.0360007763628957,-0.504229430251598,0.838283335296437,0.328085522968322,0.780242195748724,0.564504090889627,-0.132344874184516,-0.104696570254509,-0.157037751708682,0.142108133058053,0.0270516567710533,0.116064199905415,0.144953216197327,0.0588807131854592,-0.542709533830469,-0.226792647501272,-1.92543311872788,-0.0691073802541725,-0.681443969709845,0.254076544558629,0.0604505183314905,0.741251110029407,-0.588376376935718,-0.00811760098813812,-0.14900990757971,-0.0278864998021763,-0.0820646877671607,0.0443192469510694,0.23261029564833,-0.385183703431027,0.507344079259152,-0.300395998720533,0.0282416154968684,-1.33233149849892,-0.0648121527041673,-0.284869286853304,0.392237431849353,0.0540178002323955,0.973483642861247,-0.0279298649397905,0.0292529283288782,-0.24623834491768,-0.167818222393977,0.0105172479783335,0.0220301086079375,0.279690315274471,-0.173555617886452,0.145674422638767,-0.34273518522513,-0.023832869220569,-2.31983466450436,-0.023352616142961,-0.0230200255734149,0.592541408040561,0.345927788903937,0.532701537697576,-0.0496432185231024,-0.121276230019832,-0.047548026490581,-0.157875534390028,0.135157662201328,0.011537285967012,0.32901317716844,-0.521339286795479,0.462003091251541,-0.157565316682887,0.0210616264934176,-2.58535560029526,-0.0587408523371614,-0.45116728433258,0.133661871291697,0.803574820579961,0.20755348793231,0.121690456904551,-9825.42913625086,-8290.10652703458,-8043.6262806533,-8016.43403585947,-8011.16019527444,-8010.38293223295,-8010.28181131609,-8010.26435074833,NA,NA,NA,NA,NA,1139.79783421334,809.960338907861,701.889464445482,253.42098391921,91.0009717444929,33.0355015525516,14.3600287647564,NA,NA,NA,NA,3,"test0_worse_conv",0,1,-8010.26435074833,3,"test0_worse_conv",58
59,"logit_random",-0.0639462030211476,0.166170072122728,-0.143458079190267,-0.0418385669127637,0.00832198458807411,0.271267948426782,-0.572160398733191,0.452396691751117,-0.098612100611301,-0.185408937948587,-0.565422744397349,-0.0162346166975556,-0.487009175407378,0.365277433181182,0.105805071787909,0.733497234401293,0.0539402338932401,0.0473170805504316,-0.220963068001501,-0.106442607608017,0.0117652471647243,-0.00153187112409289,-0.131314775931489,0.723119201041642,0.0329585618380817,-0.112646439766921,-3.44697466319229,-0.0335622355734605,-0.275716252368167,0.616962118158117,0.726004679645412,0.0659144656267017,0.198062173282839,-0.0653209115988764,-0.143605041256675,0.0489886567197333,0.155624288090936,-0.00670066837572951,0.0533297988596803,-0.236861608383093,0.681457964820602,0.100204192463726,-0.171491240831316,0.811770961180479,0.0651165904286788,-0.400021619758644,0.936221935581416,0.276915304497816,0.222768660984002,-0.130943526034179,-0.00625692231974002,0.0850450780524653,-0.0844767566912379,-0.039128211997427,0.0206534971686922,0.113930883353809,-0.417147386581546,0.397726831746098,-0.0382063675505163,-0.239481044240042,-0.496325989670702,-0.061956288770637,-0.319880426628793,0.222225693725049,0.983256666539237,0.512883524238132,0.617357344846287,-0.0281434780991305,0.00573399919052493,-0.278972845402555,0.0928744217111585,0.00783517535291015,0.390826751716427,-0.19059774543003,0.0633748826109332,-0.804492793808699,-0.0260497577046404,0.328370553539149,-0.0326857238538516,0.0544806216416694,0.176987212854438,0.653885735869408,0.0887511765630916,-1.10590319223557,-0.189094129450515,-0.0906599572843585,-0.147994369617229,0.0657550002294699,-0.0109135037735653,0.215124645420563,-0.322321495218087,0.165255493199624,0.0387828099141308,-0.141171431412023,0.231672599624095,0.0198167309582004,-0.594520523128081,0.839233607803471,0.788512020092458,0.29871571355965,0.344566490066694,-10032.5942444551,-8340.21612449714,-8116.8025084395,-8060.17566538431,-8029.99286513581,-8019.47884049228,-8014.9621866979,-8013.95671619397,NA,NA,NA,NA,NA,1220.27942131445,1074.52078550372,946.077016149724,925.214761255265,767.576350334956,594.579412968832,NA,NA,NA,NA,NA,5,"pruned_test3_bad_gradient",0,0,-8013.95671619397,5,"pruned_test3_bad_gradient",59
60,"logit_random",-0.117774570737232,-0.0780591377970062,-0.217914103130256,-0.0174598476010711,0.00825791537518148,0.124563483168304,-0.249429031299325,0.528891915717272,-0.327531693544727,0.0643643531508935,-1.03681143409042,-0.00887398194954971,-0.617118252568002,0.780170053965412,0.339034503577277,0.833958888198249,-0.00965985251928988,0.0465188399945028,-0.0831109597784065,0.155708440446936,0.04096068697693,0.0984495672591576,-0.137725145463854,0.671423474185303,-0.661571824232113,-0.170534648653643,-1.7257748272298,-0.0365965734061202,-1.36830289045728,0.978301666895859,0.930368160028011,0.888861063844524,-0.539770339004215,-0.145636329484039,-0.09348076102804,0.0180724708752694,0.14210028113145,0.000486709949665352,0.284429522572611,0.119726761252332,0.533915005082808,-0.394704720329514,-0.346966385255024,-2.02730210146182,0.00460682292928299,-0.0821445937107834,0.692530731782317,0.656324130198918,0.965210712612607,-0.878586280564409,-0.0370534038804526,-0.279218922129351,-0.0867249710630874,0.120069231774221,0.027160431514739,0.0710422750070386,-0.2561068635378,0.378430217177219,-0.438815302241043,0.0256840560324224,0.826693495085649,0.0247313429083204,-1.09044810067565,0.735470617129467,0.950921875014901,0.464658215641975,-0.163631611647658,0.0364209996954151,-0.129300820100864,-0.209923523465685,0.17143154077344,-0.000108087486763643,0.301238305091414,-0.190616694708042,0.415191163096013,-0.445598591508878,-0.319813363243221,0.348407290020529,-0.162249588052222,-0.354578317095576,0.861397637054324,0.982273554312997,0.0548541064281017,0.897225434765518,-0.1918088852214,0.0881461053317795,-0.126470411751339,0.228551519652098,0.0187469669789393,0.311099216458274,-0.241094502085077,0.0819921228087521,0.251770893522247,0.0413779333581662,-3.02262203668999,-0.104450069140922,-0.606051952705059,0.312233973229304,0.912450566999614,0.704489895869046,-0.410167336873822,-9498.52440516336,-8371.38760513695,-8105.72710471543,-8060.40710137993,-8040.68963319936,-8034.0812160448,-8032.05234599489,-8031.2213520469,-8030.81175381879,-8030.6375318495,-8030.45204636894,NA,NA,1448.10586648114,983.443940444839,585.997292578476,537.124384864423,246.150792497411,71.3182232200828,103.47112715178,31.6192986816639,17.6057591554626,4.14317981366087,NA,3,"test0_worse_conv",0,1,-8030.45204636894,3,"test0_worse_conv",60
61,"logit_random",-0.0444946370639717,0.0271586581358338,-0.135771065076587,0.05877931136082,0.00225509896448409,0.0377362087839957,-0.227478304476201,0.484372628499476,-0.303155934235978,-0.0360664230065035,-2.52965174147188,-0.123687862722753,-0.210597162706614,0.296289554378018,0.730375539851375,0.238639461081475,0.0491603369674223,-0.193864952067046,-0.200425008031327,0.261249417761388,0.0190783430143027,0.205010659984522,-0.382238533088094,0.0732064007215978,-0.515717146289386,-0.0516761646649144,-1.65735567016314,-0.0142253399895288,-0.617781511092543,0.745079727200791,0.347087342175655,0.600867436667904,-0.217606375531048,-0.115380105016113,-0.117014622541624,-0.263993844539661,0.0898092027674676,0.0287818796572809,0.243210712568924,-0.247504852418268,0.563195642742961,0.0577313134028705,-0.084722179885616,0.327807789036835,-0.0289409398026303,-0.000680170837533689,0.58851628465578,0.543549226378091,0.406450905618258,0.902415656677369,-0.214196286941938,-0.135495283291163,-0.0451031764983168,0.18012202983877,-0.00839996715762615,0.0786559519374818,-0.00799177098316897,0.0158859190090523,-0.179782793675347,-0.0948918552692157,-1.01771142235011,-0.0689972394464005,-0.397543209770671,0.469422613531351,0.891409932053648,0.460960259591229,0.509454686505175,0.0219414702608995,-0.0759954945616352,-0.237497882391709,0.0653352971467896,0.00466871775484707,0.0783206369729164,0.251911479065584,0.153763719802824,0.202251955083274,0.0226656418596742,-1.55484268905828,-0.0043994583225036,0.32571246255253,0.393403116841801,0.836034522098489,0.76767959007062,0.2252138447584,0.0460757041378885,-0.032379665649689,-0.353339349040183,-0.0584516130035184,0.0036604139443645,0.358728926781224,-0.129534117121578,0.52193078123213,0.104485659129209,-0.231906762153512,-2.18733737843818,-0.0391942203516421,-0.490242606321148,0.245050225872546,0.764990386161953,0.18808237361256,0.0657288159145106,-9753.05435988832,-8237.95077706172,-8075.88891225694,-8030.14226919431,-8030.13816190117,NA,NA,NA,NA,NA,NA,NA,NA,2103.6669415883,1361.60454221884,439.64611460179,NA,NA,NA,NA,NA,NA,NA,NA,5,"pruned_test3_bad_gradient",0,0,-8030.13816190117,5,"pruned_test3_bad_gradient",61
62,"logit_random",-0.124062381584777,-0.0269345130338201,-0.118628121502164,0.0490296149437225,-0.00938216678387242,0.0489367761906991,-0.44612219708686,0.322238302000449,-0.490017888925588,-0.135019125005043,-1.87052486635356,0.0216036571852084,-1.00651641417608,0.799925772720017,0.89497009631712,0.0307750572590157,0.00330309383368166,-0.0980234137549381,-0.091536091461616,0.0645271812208147,0.00806755330254939,0.182143913526668,-0.297562049646895,0.562576722932459,-0.672063361957564,0.167752221856662,1.15280270686896,-0.0285015330207328,-0.289235472215767,0.486580946748145,0.0393990029068664,0.528233667933382,0.977610209792344,-0.0696083081375328,-0.138617332067597,-0.167803738253797,0.141865679788725,0.028044392277802,0.115113006330469,-0.220189427539249,-0.0299021151243897,-0.327370853617547,-0.0753318584124573,-0.927079390130526,-0.0654019111941289,-0.761183205203425,0.936341950101778,0.896656756927259,0.940683288238943,0.227873550481441,-0.0960970714300525,0.0508353138743949,-0.158365508166759,0.16550335118325,0.0321007742478973,0.110582993365958,-0.0420190457274169,0.399883665270687,0.0479732480831527,-0.309112670323384,-0.393285566587168,-0.0607568798017484,-0.251536258384642,0.13964065677952,0.760191039768979,0.523485285807401,0.24270430767352,-0.15788142765645,-0.0966251957848783,-0.25072561313805,0.0773191998457612,0.00854578447687542,0.145160022092114,-0.20903228382129,0.879915005335692,0.165391542621793,-0.0727060444386356,0.187836264260669,-0.0881116728695148,-0.880643489820298,0.541982280695811,0.108892722316086,0.211309809759259,-0.762521015526209,-0.183813778476826,-0.111014602555271,-0.207673858430489,-0.0677463484834257,0.00985793555061059,0.286240841031791,-0.446381679071937,0.345549942763942,-0.834088222613175,-0.267462313305756,-1.26672181837183,-0.025242554988556,0.603941013168559,0.512906700102612,0.194356052586809,0.409440842214972,-0.29765226935818,-9712.14049086909,-8552.05827662167,-8284.39172517017,-8099.20936908854,-8024.43987463767,-8014.9682050525,-8012.73394936465,-8012.1471845651,-8011.85603114574,-8011.57897217325,-8011.51894839638,NA,NA,2446.84111514763,1550.92043304934,1292.06405456991,790.974531889041,593.164146261132,429.512059243983,348.109045390869,240.176682092167,98.5496355414577,2.2081115570815,NA,3,"test0_worse_conv",0,1,-8011.51894839638,3,"test0_worse_conv",62
63,"logit_random",-0.0521536767707935,-0.121563727200309,-0.202443300347214,-0.0379758742640346,0.00746588404247708,0.0948446662976922,-0.443787676035993,0.2036880507638,-0.126001598893884,-0.187104600913722,-2.10252193156034,-0.0339573618474982,-0.30553854867239,0.524303104430437,0.839141205307096,0.106039580614306,-0.0425411926860326,-0.130205039459765,0.0772931496784015,0.00316835504837008,0.0350024475027578,0.106325942525859,-0.403922023149556,0.517033623970745,-0.0827435530523518,-0.103108827718352,-2.57439387901164,-0.0949349313344273,0.0202639646482179,0.736416557068005,0.280918376003392,0.333390137250535,0.19203815755362,0.00167917441114203,-0.169627226189669,-0.105041688139531,0.0270460078702374,0.023211802898495,0.194329709742522,0.0652416221631093,0.248437766079227,-0.0208405517912609,-0.297379072948971,-1.55738087786997,-0.0243533358586432,-0.559967674852558,0.607660438138992,0.276124913762324,0.19319307282567,-0.00785218797118799,-0.0230552513909447,-0.122907589222615,-0.273246511113864,0.121966887987117,0.0377677042817687,0.221870584902173,-0.386322742169778,0.0876237447145944,-0.611451830835656,-0.0915500129578458,-1.08420073630693,-0.0530147588389151,0.173659640237722,0.446129615227692,0.987661472195759,0.865430005877279,0.788687664439329,-0.082109596336846,-0.068458974225006,-0.219823020611926,0.196343643331574,0.0139875340309631,0.260411050578965,-0.167162577441211,0.562581821469659,-0.403508280093072,-0.19882029533169,-1.64608137119326,-0.0937994757825837,-0.0694132760401154,0.421478501134552,0.264085501781665,0.202508315052837,-1.08625226794936,-0.0567906884537977,-0.0563440581584455,0.041185303594225,0.0327642334028658,0.0170914965219313,0.205794835997797,-0.635327387890041,-0.023986015093379,-0.220660377410119,0.159412322302043,-1.65869298363089,-0.115799060465256,0.230011796839248,0.734067140570842,0.170829615821131,0.868542525093071,0.236055547221717,-9763.31806240919,-8349.88901279063,-8341.94979663402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1654.50782127378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"pruned_test3_bad_gradient",0,0,-8341.94979663402,5,"pruned_test3_bad_gradient",63
