"row_num","gen_method","b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","lambda_ICE_1","lambda_PHEV_1","lambda_BEV_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","lambda_ICE_2","lambda_PHEV_2","lambda_BEV_2","class_intercept_2","b_Price_3","b_Acceleration_3","b_OpCost_3","b_hev_3","b_phev20_3","b_phev40_3","b_bev_3","b_bevRangeRel_3","b_noBEVFC_3","b_american_3","b_chinese_3","b_japanese_3","b_skorean_3","lambda_ICE_3","lambda_PHEV_3","lambda_BEV_3","class_intercept_3","b_Price_4","b_Acceleration_4","b_OpCost_4","b_hev_4","b_phev20_4","b_phev40_4","b_bev_4","b_bevRangeRel_4","b_noBEVFC_4","b_american_4","b_chinese_4","b_japanese_4","b_skorean_4","lambda_ICE_4","lambda_PHEV_4","lambda_BEV_4","class_intercept_4","LL1","LL2","LL3","LL4","LL5","LL6","LL7","LL8","LL9","LL10","LL11","gradNorm1","gradNorm2","gradNorm3","gradNorm4","gradNorm5","gradNorm6","gradNorm7","gradNorm8","gradNorm9","gradNorm10","gradNorm11","stop_ef","stop_status","pruned_optima_row","end_conv","end_LL","end_ef","end_outcome_status","end_index"
28,"logit_random",-0.0488625218021596,-0.118867165565008,-0.167937818385093,0.131608044211609,0.0408066413134838,0.147593820753496,-0.199677109665978,0.0307352390385724,-0.278054344274375,0.0995260657554874,-1.56613429521995,0.00252861051571992,-0.584276993681493,0.328423199541867,0.672523477170616,0.397645660187118,-0.151845282432807,-0.20107796411265,-0.00381722158139486,0.215132542230864,0.031347667635621,-0.00724207675764818,-0.163234432928606,-0.0909587754685495,-0.337023107104903,0.222471091467442,-2.30513766170807,-0.0809559980028346,0.00369078381487709,0.481455017374828,0.259778370810673,0.586745946467854,-0.592473350598777,-0.219487156290567,-0.0370857397998612,-0.292312326516718,-0.0106436259209624,0.00300838120530987,-0.246978897428607,-0.155799734784673,0.557689512501112,-0.247640816887393,-0.0609204553468796,-1.59906657012178,-0.0685880458840252,-0.389786890874382,0.572441971348599,0.186095604142174,0.582034384557046,-1.00908218986327,-0.00677566915186697,0.00520738813789862,-0.219172335964803,0.0997747643647282,0.0159560492284335,0.0608163495271599,-0.366722414173459,0.357975843444538,-0.4473753945424,-0.0545638626047114,1.37089643983584,-0.00439679469476954,-0.246587817118541,0.896108799274079,0.62896302965004,0.799073924678378,-0.0873821487003967,-9528.54893867481,-8522.52645337629,-8368.93011363566,-8304.56401956871,-8275.79314807657,-8255.22332396676,-8252.69953274899,NA,NA,NA,NA,NA,2832.14187161147,2041.1222028866,581.811178632086,1221.32162639949,484.223725952367,213.262943322056,NA,NA,NA,NA,0,"pruned_test1_too_close",38,1,-8252.14361970516,3,"test0_worse_conv",69
29,"logit_random",-0.0407400330325382,0.0441117166680573,-0.0512726595739479,0.070754312567901,-0.00497573370422317,0.173897905685952,-0.218235231098253,1.06313128916867,-0.253109243140937,-0.225138421335186,-1.92088323986802,0.00844485327724143,-0.904181713506512,0.341455218982883,0.947242575157434,0.130779345566407,-0.0685035673302781,-0.129776615117045,-0.0874159262931858,0.049811409901858,-0.00592138621692298,0.0326702352474697,-0.322414763567363,0.397994557461295,0.10432749720687,0.00373059583420828,-1.89675962022623,-0.1269616664822,-0.647795669888285,0.394286924307235,0.668391944142058,0.340947004682384,0.459473676466188,0.00930260931096524,-0.0751289724887676,-0.121048246092809,0.145102788177474,0.0284008946567346,-0.0401123678628566,-0.377790814659482,0.164967672096312,-0.149425985627538,-0.117411606642429,-0.444677184912101,-0.0947174643440942,-0.408410438432043,0.905180791099556,0.280537867057137,0.634235759577714,0.379756571092951,0.0123615220924036,-0.213036559224511,-0.257250559597248,0.0603718938388766,0.0272606336058062,0.158391583914435,-0.0813297897643013,-0.058304224120466,-0.336215502304088,0.231227765964642,-0.321155452266156,-0.111289289916456,-0.680898626562426,0.833890011357143,0.403797936430201,0.0833771718200296,-0.458243148448615,-10134.1417566025,-8476.86636377971,-8333.76026454728,-8299.91837677467,-8288.53183593744,-8267.04436892207,-8253.66747953878,NA,NA,NA,NA,NA,2379.52364377862,827.506184667874,644.774583774531,246.615085543025,737.689764004385,374.078764454937,NA,NA,NA,NA,0,"pruned_test1_too_close",10,1,-8252.14344321666,1,"best",10
30,"logit_random",-0.112891101508832,-0.0910280877972711,0.0316799301587887,-0.0350021581580139,0.0128790508336882,0.315928662012579,-0.164601614101839,0.382643318846126,0.178930737869829,-0.140982376110231,-0.50897473425789,-0.0351968022011762,-0.369688282608968,0.825676954202354,0.860774386990815,0.198823163900524,0.0140394779781699,-0.22802706225421,-0.267379418471038,0.0762955041287473,0.0401743255401829,0.138650089929651,-0.144173640582413,-0.0155086286796041,-0.382491788051622,-0.145300938515531,-1.80988523902653,-0.00198034233870407,-0.141629353122976,0.457063268702477,0.301455955435522,0.019935218221508,-0.992378045229456,-0.0391834916703344,-0.0585991607286853,-0.229076952092694,0.201508877347301,0.000702304245042574,0.274603567602224,-0.460792105259443,0.429600699451421,-0.430826166045958,-0.191532117959377,-2.17481768325721,0.0146687129927981,-0.271443190551508,0.746126455715857,0.715033788396977,0.403031578124501,-0.197394264165164,-0.162300206143962,-0.0140065315731538,-0.313348638526591,0.0782097285128345,0.0246972827148347,0.110188163481669,-0.261146010850268,0.346803117928516,-0.389634140959149,0.0173865388169514,-2.72792745668672,-0.116883570868284,0.0530985284668024,0.131328392066062,0.180132117038593,0.632935560746118,-0.0309684187222743,-10112.733277125,-9252.63832254695,-8916.00879370477,-8797.87484400579,-8731.22350676881,-8643.66939337888,-8592.16256076585,-8539.59106212419,-8530.09340061543,-8528.38238603935,-8528.13958232638,NA,987.779398513874,1317.79221487827,1014.78409655783,383.175985301683,955.731014266517,1958.89743777593,491.805181658065,280.616167317087,66.169388079593,2.04335838576305,3,"test0_worse_conv",0,1,-8528.13958232638,3,"test0_worse_conv",30
31,"logit_random",-0.143634736046879,0.0331075855874772,-0.165994009210147,0.11313103388947,-0.0119074139596556,0.0523370704066813,-0.0669557625279741,0.394497239557636,-0.667629029901515,-0.409222760972012,-0.879242848192543,0.0044647859829029,0.226739813400724,0.401425308245234,0.0368639501789585,0.344122224068269,-0.0526919043222117,0.0499656265076963,0.0205889042312253,0.0546411739839768,0.0533579548386334,0.106373112597988,-0.465780894655547,0.44636242689241,-0.732701088849287,-0.227953887505421,0.708426908308976,-0.0494565092466373,-0.527590006063083,0.50732396107167,0.196185758234933,0.357191786579788,-0.294935760962536,-0.0172606773578909,-0.0289977529704583,-0.0176401851241,0.0944616010826889,0.0199691281831442,0.149097192816848,0.0748365742236975,0.150666806978491,-0.329751176506112,-0.0894765367880392,-1.00153990834047,-0.00182513849807519,-0.976081985607775,0.198675379231572,0.72219563592691,0.176538423742168,0.100960143505387,-0.0844312927268455,0.0491556359444899,-0.108328261001136,0.0697746918544789,0.0228183119212059,-0.0165727597432647,-0.421892503661325,0.185945187095883,-0.575157550892688,-0.196149030336732,-2.21273774997526,0.0102940776071678,-0.407800015645723,0.0608209675410762,0.462832105332054,0.560243328576908,0.213178116815185,-9799.94847888638,-8588.60736890663,-8381.41431168873,-8294.09103018111,-8258.42159611011,-8253.25465506794,NA,NA,NA,NA,NA,NA,3401.31609934812,927.572271547151,1017.29599941113,798.658171952083,319.418543928896,NA,NA,NA,NA,NA,0,"pruned_test1_too_close",43,1,-8252.14559177478,3,"test0_worse_conv",17
32,"logit_random",-0.129294605863711,-0.047790963321511,-0.279296892979448,0.0804873423433059,-0.00909033225705459,0.0607733617942073,0.230040525824407,0.483525005232411,-0.140379528488125,-0.19173478202128,-0.441693387093132,-0.0387075510050695,-0.456565182072894,0.726129382001236,0.798678785897791,0.974702604208142,-0.0029685371175623,-0.00111338704051185,-0.0959711455960588,0.294891710265412,0.0142687432321236,0.0836003390516546,-0.132318966140485,0.160842813967713,-0.335718804707759,-0.134955722913674,1.06070573670346,-0.0202342698543183,-0.747444340855285,0.276232982231304,0.0600920229312032,0.361916966144927,-0.58547445432897,-0.0191506535635115,-0.0461553737655268,-0.169175951298051,0.0374852436405632,0.0122802208776829,0.0708127734406618,-0.281668648493478,-0.186509986980238,0.0810857576133447,-0.166814562004048,-1.85853026135501,-0.0378879517619638,-0.170476634297118,0.58201905651018,0.464411555179395,0.664350997344591,0.335856652203492,-0.10989191741717,-0.228546113059937,-0.060174717977979,-0.0172167203824932,0.00797050350848123,0.244383756816229,-0.579687864669613,0.304946345799054,-0.458301763111621,-0.175817914695109,-1.44099289455938,0.0944988844702393,-0.416640719129829,0.879216090291739,0.583190666954033,0.0845850322721526,0.0840554980660809,-9360.22203298211,-8682.51233641925,-8678.84420004139,NA,NA,NA,NA,NA,NA,NA,NA,NA,2662.18895595591,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"pruned_test3_bad_gradient",0,0,-8678.84420004139,5,"pruned_test3_bad_gradient",32
33,"logit_random",-0.123937628671425,-0.0999333030577616,-0.0386622619922269,0.0533573993025893,-0.00666007780656073,0.276383323408484,-0.0912036644372,0.26263412964184,-0.437293966476413,0.0696461813487758,-1.96563419007391,-0.078086929426934,-0.805567719187758,0.866726754261181,0.876879775319248,0.23812218690291,-0.152766133599755,0.0131089337105389,-0.199616597694243,0.0557598743702993,0.0262484909725954,0.10394587456294,-0.154567851508964,-0.240193909328279,-0.196002898558149,-0.0799264427697697,-1.82760952045436,0.0462769679541676,-0.923782475903395,0.059716818346642,0.712918669208884,0.734713263940066,0.485702240951389,0.00400549799219453,0.0178442923063712,0.022228016764994,0.110605520801953,0.00415692584731805,0.179360551342382,-0.104595284139758,0.361009793414803,-0.26112691569451,-0.220850291410041,-1.15233225944254,-0.082106515503904,0.220468944623482,0.636479569603689,0.287581075271592,0.839554024152458,-0.644422296267191,-0.0349346368023616,-0.0864626907006962,-0.0430499399466132,0.137848057550324,0.0468458767252233,0.228484923957717,-0.0815293749898411,0.488106308913139,0.00490281346345189,0.0243873318657842,-2.66803760637686,-0.0780469132855103,0.0262033164252007,0.577521885093301,0.190492267408408,0.604096165602095,-1.10829901009729,-9816.84289033001,-8477.56090358521,-8323.68986774614,-8273.16099400666,-8256.37890866619,-8252.63602977113,NA,NA,NA,NA,NA,NA,1706.63176618327,2104.6140266819,999.681415328294,739.936873529185,281.407467129446,NA,NA,NA,NA,NA,0,"pruned_test1_too_close",9,1,-8252.14361970516,3,"test0_worse_conv",69
34,"logit_random",-0.300527464203764,-0.0642372299697145,-0.129373527035116,0.233952581017301,0.041240808743521,0.134940545009954,-0.241321035489195,0.447191605923056,-0.424854086137348,-0.0637136612372308,-1.56555799744586,-0.0683580622463312,-0.527147306074735,0.744026414952241,0.103018557359464,0.255464644469321,-0.0547528684260156,-0.205374158358976,-0.0825144258858238,0.0477212332118802,0.010106685696407,0.0261574889934169,-0.225326140267996,0.170911726479572,-0.183084751034885,-0.121278034388647,0.558563196846249,-0.0673256646345168,-0.139856107217438,0.738220087047666,0.883135284110904,0.168030814905651,-0.673691725132924,-0.123174771476757,-0.0160859928700221,-0.11923129909385,0.261971811985829,-0.00395107202525023,0.329424344535871,-0.554115165510291,0.0398004122267753,-0.302256269714343,-0.0458968965967486,0.695198281267047,-0.0450912082763945,-1.10295079414114,0.457628957303241,0.691090285782702,0.55614528647624,-0.496152262097355,-0.0429459428247872,-0.224681599877526,-0.158594951924999,0.251267863959005,0.028946863988473,0.211925081051439,-1.03261366908635,0.931975327585441,-0.180521925411537,0.0171871974080488,-2.83748775692889,-0.0386474747032972,-0.325807967148346,0.598302140613087,0.0620779084553942,0.646847222335637,-0.288579847998391,-10683.218095701,-8590.87893675161,-8307.22469402462,-8260.40655985947,-8253.06848776856,-8252.21089586326,NA,NA,NA,NA,NA,NA,5171.07490892898,1039.42538473525,448.158195914525,196.559241041435,93.081885758215,NA,NA,NA,NA,NA,0,"pruned_test1_too_close",17,1,-8252.14559177478,3,"test0_worse_conv",17
35,"logit_random",-0.159411313715219,-0.22647204672111,-0.168036563221071,0.0781192792187482,-0.0111383308672378,-0.00047769647941745,-0.112305048912854,0.0668937032671993,-0.185695912574097,-0.0719729828718366,-1.68842188797697,-0.0473170620433407,-0.182539654498934,0.491129684126936,0.960222019422799,0.135947483940981,-0.111617013609103,0.0467962447608113,-0.476169825549851,0.0223582441459795,-0.0084109005450397,0.154943171942082,-0.223534904716626,0.637247726343908,-0.311032933494646,-0.163874950205027,-0.892232626920768,-0.0590066263762265,-0.256981229464068,0.29867052460555,0.352523636603728,0.354046729062684,0.536893156534283,-0.00793627662138612,-0.0846298559288585,-0.289024204268443,0.0612658333388214,0.0248492788913162,0.298550668059609,-0.61995234777837,0.711023227240065,-0.182841085500114,-0.0767071930649921,-2.64191432699168,0.0342340635011664,-0.862490820790762,0.0445524687785655,0.369333821656182,0.92355530034285,0.634929860392762,-0.0622369508255138,-0.0833786124623566,-0.190191692405698,0.0109629955433257,0.0502883929165644,-0.118300972125682,-0.0915693906152436,0.460825511231577,0.0485338302436738,-0.119471455872315,-1.91906956853053,-0.144478917222715,-1.137235291387,0.909353165682405,0.268018548502587,0.330285414513201,0.00151143329151442,-10795.2971785757,-8574.90415429004,-8360.63698157221,-8298.81651213318,-8258.00521376019,-8253.34501673154,-8252.3315087806,NA,NA,NA,NA,NA,1396.34227311508,1220.77662614135,668.574993998942,362.894829568562,201.45655573328,168.493731351473,NA,NA,NA,NA,0,"pruned_test1_too_close",17,1,-8252.14559177478,3,"test0_worse_conv",17
36,"logit_random",-0.0955623159147192,-0.260949677254639,0.0176001222263773,0.0900216891050512,0.0316561647506414,-0.0963415475577671,-0.0200010282703163,0.0468760067899792,0.299458382950453,0.071401052884289,-0.515974148142009,0.0582089077480289,-0.529551508868999,0.851189223555848,0.344119722368196,0.234076794818975,-0.008187843718566,-0.055691090374389,0.0972685987226138,0.0131911081885637,0.0203398910985741,0.0090675254584502,0.17554540296578,0.370835887946374,-0.0402980017296934,-0.0699615209873796,-2.50598968877213,-0.0608849738111181,-0.499748073218869,0.703745396407321,0.0110182966617867,0.653434688290581,-0.612739120149783,0.0430716854297878,-0.145237346540513,-0.0034170296930195,0.098278026484901,0.00208918271822021,0.117125441087644,0.0190308040202622,-0.0541351782274402,-0.466403052881694,-0.219588575611374,-2.00157979311999,-0.119916499638881,-0.273319981010945,0.36592997782398,0.755454931580462,0.103580337795429,0.0606979417935727,-0.104870362560255,-0.079158684249636,0.0937717306101714,0.137174217861529,0.0191444859762817,0.131373750211679,-0.133805740030201,0.205169216280224,-0.249207525648009,-0.222250759723912,0.426242283694166,-0.0522553762438515,0.489932311721962,0.0173234796244651,0.178445646725595,0.862746814582497,0.175222086748245,-11955.2115737397,-8846.49525008399,-8510.20654269906,-8301.87300292634,-8257.37874040588,-8252.63848420364,NA,NA,NA,NA,NA,NA,5920.28316085253,1897.56212665742,1304.08267771888,507.863496438099,249.421732052281,NA,NA,NA,NA,NA,0,"pruned_test1_too_close",9,1,-8252.14361970516,3,"test0_worse_conv",69
37,"logit_random",-0.117144662660394,-0.260118446311958,0.0133096713957547,0.186067235811776,0.0159089321075122,-0.0306200399001182,-0.0624420128338702,0.227199171948379,0.0660732255745611,-0.0431448345200215,-1.33972203099704,-0.0945841590497237,-1.25079411453717,0.105763487070799,0.980704872226343,0.728325690301135,-0.212820397108153,-0.27801089113691,-0.415830194821026,-0.0572092937938247,0.00443833547568289,0.117306604229728,-0.0224050491705177,0.0861540244479834,-0.0850335395155228,-0.114506867436473,-0.420895369477971,0.0162509797675423,-0.728309697832253,0.354663260541856,0.84004272592254,0.962938013700768,-0.449326861496392,-0.0451327093851171,-0.127428036545208,-0.0467246881437803,0.00694253174843355,0.00205509108482628,0.37350201264303,-0.142550518270205,0.575908743810192,-0.477079990570348,-0.120218535096931,-1.57623964949891,0.0114879976115973,-0.653979522607361,0.818075830363668,0.717758434806019,0.278911433210596,-0.509573751928604,0.0267597198616904,-0.236102088997634,-0.107415033688575,-0.0433545908768901,0.021360575519745,-0.11575530300207,-0.291231857586625,0.21142597300541,-0.079694346822923,0.00985758991410338,-2.24148581717497,-0.103638541160218,-0.972865217511035,0.529582608616911,0.605829776441678,0.62760340357665,-0.275535168267297,-9702.64218232505,-8620.13948884702,-8446.60316453779,-8395.98922012278,-8388.7253928666,-8387.08224037576,-8386.99580427019,NA,NA,NA,NA,NA,1952.21459614075,1453.27779022724,721.053244546067,210.915604832022,66.3852780862972,36.4301532188355,NA,NA,NA,NA,3,"test0_worse_conv",0,1,-8386.99580427019,3,"test0_worse_conv",37
38,"logit_random",-0.120829268761915,-0.0762271540455742,-0.10176334816113,0.084388693707756,0.00387031711247403,0.0153070122487665,-0.344743114950914,0.312191003305413,0.124147340991699,-0.0494520135452367,-0.40717259301066,0.0109382502667209,0.0340540335106084,0.157098903539591,0.157955951439217,0.119132372611202,-0.00308428160909067,-0.155550527010301,-0.00717302504830403,0.0532776721033791,0.0278609948952382,-0.0662207007196623,-0.173972688023475,0.151207925655332,-0.276709246344308,-0.112703440083692,-1.55893087107541,-0.0782980451607835,-0.443244430641976,0.96635475164745,0.0882084965752438,0.674148298511282,0.653107963197563,-0.0692289482377142,-0.103252087643588,-0.107633872839874,0.0949236001942111,0.0323148569571548,0.134341891135257,-0.251032135140776,0.0640433309395938,-0.212596048845077,-0.096478193999674,-2.03943917593649,-0.0305262920943042,-0.365590342420678,0.0171524818986654,0.105786630534567,0.377171688373201,0.687086409056886,-0.183355682453135,-0.117850889550293,-0.0617120524148244,0.0276410497774887,-0.0150339921191099,0.111298875649397,-0.702160317998638,0.0989253294025453,-0.0893270826056785,-0.0827916616386738,-0.385281443223357,-0.0950682702515298,-0.48072307564503,0.16015115218237,0.157217825106345,0.495888754609041,-0.100880761830392,-9818.36385270924,-8525.07371889391,-8430.69689452483,-8382.37913223656,-8289.76269159241,-8255.3092320101,-8252.49974756409,NA,NA,NA,NA,NA,2759.13326040899,1373.39408232848,840.655996562138,919.894031104178,277.293664243011,203.137021401632,NA,NA,NA,NA,0,"pruned_test1_too_close",21,1,-8252.14361970516,3,"test0_worse_conv",69
39,"logit_random",-0.0625422640340241,-0.106670468822296,-0.102985782799454,0.139144138369585,0.0232711433203639,0.267243815960071,-0.429096306119953,0.0910437909249451,0.297915137750491,-0.209938029972599,-1.38575186727286,0.0251791681580647,-0.180856883894903,0.734073960692622,0.804379433402792,0.266892727338709,-0.161864419192602,-0.0892546806627988,-0.0926738079971159,0.089032135144788,0.0323790124016915,0.103985639679897,-0.49791545432116,-0.0711991508933293,-0.00228975413347732,-0.0586874701544507,-2.63523411471273,-0.0460304980116366,-0.779534463995009,0.342326043802314,0.0381646108347923,0.231261977455579,0.468001691225473,-0.0632760861917071,-0.0134490476558635,0.119866061667243,0.0141167817541218,0.0349125996146653,0.00987437628837774,-0.214417323604913,0.262821989089929,-0.147070045554026,0.027611849659632,-2.10954257509252,-0.171725070248842,-0.69984341337563,0.62254806577228,0.305831510093994,0.663767656516284,0.817315815071076,-0.213920577232767,-0.129559444895747,-0.0741736751431891,-0.0236334767523784,0.0522373449636855,0.157248280069804,-0.102498526549595,-0.20767766599702,-0.047566957102231,-0.0374277070708708,-4.44354405094635,-0.10363317649026,-0.394966798163442,0.199670003065839,0.90878271851223,0.648158324919641,-0.821298379340815,-10443.051842526,-8436.30265651673,-8321.5149524271,-8281.80939874425,-8258.74467217454,-8252.97426050737,NA,NA,NA,NA,NA,NA,1266.80631505307,1035.5180686487,695.270027914869,462.16383644934,119.301071574106,NA,NA,NA,NA,NA,0,"pruned_test1_too_close",3,1,-8252.14344321666,1,"best",10
40,"logit_random",-0.106629392782575,-0.277439968145796,-0.128159943111727,0.11415494917983,0.0293873268280281,0.0881662391629593,-0.237869044232662,0.0396461453620152,-0.601888695908459,-0.0309892725469309,-3.22284201074186,-0.1419142081841,-1.09605668859862,0.543627531598322,0.505576451695524,0.446343467230909,-0.138750148432551,-0.0636931717594691,-0.0446750130839598,0.00811618697115389,0.0326537479436915,0.0874872569979763,-0.525363500523878,0.381359270429257,-0.350418332366653,-0.314489455684572,-1.20975930744516,-0.0480086724653693,-0.176955545890389,0.517738938238472,0.0382409658515826,0.673342138668522,0.439898297341581,-0.140238896387449,0.0875222197685313,-0.232827013349061,0.0883745461678694,0.0148186786671011,0.0579585072314545,-0.376656171066808,0.868560447047452,-0.717973471580682,-0.226137573182775,-3.10032588902495,-0.0856499108542947,-0.681980145187265,0.168038387545384,0.272071389327757,0.19671790456865,0.159004369083979,-0.172769177381504,-0.174912132466132,-0.140424336290263,0.146247165746287,0.024899722120553,0.201966568543892,-0.176495039702199,-0.0472296449497389,-0.398406527079756,-0.327039819304974,-3.13690563274449,-0.0250997170698034,-0.278949364821371,0.814156997059472,0.953631323664449,0.516429644846357,0.525822900362277,-11351.0292726411,-8743.39076329284,-8552.18181127865,-8495.6906595941,-8484.85261630429,-8484.84932844064,NA,NA,NA,NA,NA,NA,1637.98601970432,1399.72200605773,222.215321084979,130.086868788541,NA,NA,NA,NA,NA,NA,5,"pruned_test3_bad_gradient",0,0,-8484.84932844064,5,"pruned_test3_bad_gradient",40
41,"logit_random",-0.0491807597714779,-0.23505835354312,0.0577884045777039,0.219511989858199,0.0214548883909724,0.21235071012558,-0.635226082424086,0.345226858002844,-0.5179368096408,-0.116561418335862,-0.613496436479942,-0.0076006603678155,0.0442762218383429,0.057935357587412,0.76130588142667,0.179654940110631,-0.139169940787738,-0.13516557751675,-0.27463324731697,0.143973840091572,0.0127507056688673,0.174979513382957,-0.295264924629494,0.330276891167832,-0.439414941132102,-0.112472728828691,0.245250649179974,-0.0853983272608656,0.102816679861785,0.218320897230878,0.406207624641247,0.657629744284786,0.157766552656949,-0.101646804484101,-0.0222515225877783,-0.0987272166903491,-0.0191755448249865,0.00214336062424209,0.0924347249939632,0.307134405324173,0.352679632792069,-0.436059787709002,-0.11762125244439,-0.392184974155857,-0.0920395098319175,0.117779580067538,0.802421739008278,0.0761157222185284,0.654489964661188,-0.514946382609853,-0.157808787139602,-0.0998274111705097,-0.0323570379649658,0.157165267851352,0.0306217977966106,-0.0026427139986083,0.0502373153382217,0.408072011855602,-0.460469182327489,-0.230564742696843,-2.1122425607398,-0.0428810870114177,-0.00918860006177535,0.527691096328199,0.0442254926543683,0.818233365365304,0.456576949218306,-10930.3330098331,-8808.88425867526,-8546.47431206905,-8487.68998001084,-8442.85392189356,-8396.08045455467,-8386.75074658254,-8385.77920049826,-8385.62736657661,-8385.61298940553,NA,NA,1199.05212982519,983.754023859046,906.87624252144,349.032352697946,604.128227567983,239.923317643083,76.1968269065416,17.0919350425342,6.34289072870794,NA,3,"test0_worse_conv",0,1,-8385.61298940553,3,"test0_worse_conv",41
42,"logit_random",-0.0878284637654204,-0.0671021490632055,-0.164200959871222,0.0923076633545622,0.0204381781903257,0.0592146828260812,-0.373568703267639,0.195138102227347,-0.487476599624027,-0.147813232584619,-0.853436150659576,-0.0209551427657548,-0.48315893262604,0.966876622163691,0.931857897094451,0.831617910945788,0.00862251440213288,-0.0986931289871936,0.144855464997493,0.0065219203722691,0.0234726793334033,-0.107028271588486,0.0835477669641111,0.184708034689518,-0.0942164249420346,-0.014223157753551,-0.110482387718826,-0.0757341726227191,-0.605970433440967,0.542506902990863,0.785531371776015,0.797792167556472,0.439366002944604,-0.0219879888736261,-0.1606434390679,-0.0714182943374635,0.0524273889385619,0.000570759251486173,0.196904976928878,-0.499308392226914,0.243885569586601,-0.575645223246527,-0.23882267027247,-1.61510544224596,-0.0521712146767845,-0.828820040876557,0.551719279573299,0.892396852732636,0.591008021282032,0.278764391197122,-0.0493569642045309,-0.082324906286444,-0.110396855368076,-0.0288396454361678,0.0342401340107703,0.246509077921611,-0.0336044125716813,0.623482294989785,-0.221752802362199,0.0876160225232706,-1.11171593830793,-0.0582718622870319,-0.347207654865628,0.978378198975697,0.55243481987156,0.704880401804112,-0.811365030949672,-9299.88510943444,-8469.33111451747,-8308.94491120615,-8260.98106499616,-8253.18530160558,-8252.30924175573,NA,NA,NA,NA,NA,NA,3461.71761020197,1762.71146870225,588.307377415086,208.469149610753,143.710760478026,NA,NA,NA,NA,NA,0,"pruned_test1_too_close",11,1,-8252.14559177478,3,"test0_worse_conv",17
43,"logit_random",-0.0795700669041592,-0.0042624781674544,-0.182976663649602,0.109172265866806,-0.0156205617362328,0.281094452178381,-0.230530437468423,0.228805095862794,0.043762739102487,-0.363705354283371,-1.76810405834797,-0.0788003763299671,-0.753693674965121,0.238284362507984,0.537353491196409,0.222192106507719,-0.0817485890868125,-0.121533909618279,-0.220820809674616,0.0691785655796009,0.0318610169269127,0.0909448016994964,-0.181457843528198,1.04698316881336,-0.150250600258083,-0.156297004520023,-3.14811696877422,-0.0777255637502144,0.341817686480421,0.055988833908923,0.591589301927015,0.950928353103809,0.155463126551045,-0.0173434442547308,-0.134415672185169,-0.0755701941634529,-0.0163362648708671,0.028676493312703,0.0810759530441355,-0.499746244020946,0.336972581280486,-0.0571276570913339,-0.175219925904154,-2.05450468151456,-0.0359338617353936,-0.203684511797418,0.103887309446,0.455663500884548,0.876739055602811,-0.241372421894162,-0.0703988337802001,-0.0548583347577926,-0.10943735957406,0.108144284501491,0.0265692588370603,0.0581990540293824,-0.297820056725529,0.821769012014086,-0.300925104323947,-0.253784782169068,0.761996833960569,-0.0510904432003411,-0.427145730907307,0.755789994876832,0.896981538473628,0.34103116849903,0.748291556371303,-9819.10252212979,-8600.83856284852,-8329.98930501015,-8259.62302822169,-8253.77838997443,-8252.52203068594,NA,NA,NA,NA,NA,NA,4201.71024392115,2288.37374039808,817.148143661237,494.471124479419,220.467112447781,NA,NA,NA,NA,NA,0,"pruned_test1_too_close",34,1,-8252.14559177478,3,"test0_worse_conv",17
44,"logit_random",0.0142038564446635,0.0961265898570262,-0.18299144104117,0.0676489644570201,0.0449065342179587,0.0773833537231807,0.0621281234871981,0.505469077100747,-0.0750399277459452,0.0624968963960097,-2.26023276473326,-0.0937301974122556,0.193695743701452,0.752764041237533,0.626277578519657,0.917523740711622,-0.0745907489756558,-0.0166772645020573,-0.0754586924019099,-0.0279061653471158,0.0247438653020625,0.159578954639562,-0.392245563386585,0.682298184889988,-0.551093822944545,-0.312974501521985,0.868081986851498,0.0345849016701183,-0.287141635550788,0.152993772071786,0.4459046632424,0.535926840142347,0.203613835181194,-0.0844790746206794,-0.27182409552014,-0.0460651382004562,0.0575665213323521,0.0199421219305967,0.251055694369914,-0.402426928037396,0.568944499544823,-0.336437327768017,-0.187391913246976,-1.63885318512558,-0.06545347706172,-0.403408423451517,0.856172046740539,0.102782599399798,0.514489898849279,-0.343662758963119,-0.126519167889811,0.00658965993693021,-0.212121240081546,0.140500155372801,0.0157251393774152,0.272063888504814,0.0673858160459393,0.0764714964845903,-0.260237104149585,0.141921839919816,-2.05961640604664,-0.0833500140832006,-0.271785858649724,0.0952476483117789,0.453873502537608,0.935005606678314,0.599091289232403,-9520.3812802044,-8450.88568345481,-8291.77031250096,-8260.15244920922,-8253.43232940426,-8252.32985304089,NA,NA,NA,NA,NA,NA,2691.87828933046,1946.51922878555,582.082646919309,271.07624433945,128.298627852398,NA,NA,NA,NA,NA,0,"pruned_test1_too_close",88,1,-8252.14371196823,3,"test0_worse_conv",88
